market_hash_name,date,median_price,volume,median_price_change_pct,volume_change_pct,median_price_7d_avg,volume_7d_avg
Fracture Case,2025-02-15 01:00:00+00:00,0.478,117188,0.027956989247311714,0.07728371682554869,0.45842857142857135,107719.57142857143
Fracture Case,2025-02-16 01:00:00+00:00,0.483,106084,0.010460251046025215,-0.09475372905075607,0.46414285714285713,108006.71428571429
Fracture Case,2025-02-17 01:00:00+00:00,0.494,98672,0.022774327122153215,-0.06986916028807355,0.46885714285714286,109482.28571428571
Fracture Case,2025-02-18 01:00:00+00:00,0.505,93220,0.022267206477732726,-0.05525377006648291,0.4732857142857143,110079.57142857143
Fracture Case,2025-02-19 01:00:00+00:00,0.473,132935,-0.06336633663366342,0.4260351855824931,0.47728571428571426,110262.42857142857
Fracture Case,2025-02-20 01:00:00+00:00,0.477,115421,0.008456659619450413,-0.13174859893933122,0.48214285714285715,110328.71428571429
Fracture Case,2025-02-21 01:00:00+00:00,0.504,116386,0.05660377358490565,0.008360696926902333,0.48771428571428566,111415.14285714286
Fracture Case,2025-02-22 01:00:00+00:00,0.533,123417,0.05753968253968256,0.06041104600209657,0.4955714285714286,112305.0
Fracture Case,2025-02-23 01:00:00+00:00,0.54,105187,0.013133208255159401,-0.14771060712867756,0.5037142857142858,112176.85714285714
Fracture Case,2025-02-24 01:00:00+00:00,0.544,79843,0.007407407407407307,-0.24094232176980046,0.5108571428571429,109487.0
Fracture Case,2025-02-25 01:00:00+00:00,0.533,91455,-0.020220588235294157,0.14543541700587403,0.5148571428571429,109234.85714285714
Fracture Case,2025-02-26 01:00:00+00:00,0.502,139728,-0.05816135084427776,0.5278333606691816,0.519,110205.28571428571
Fracture Case,2025-02-27 01:00:00+00:00,0.504,116952,0.003984063745019917,-0.16300240467193405,0.5228571428571429,110424.0
Fracture Case,2025-02-28 01:00:00+00:00,0.521,126536,0.03373015873015883,0.08194814966823993,0.5252857142857144,111874.0
Fracture Case,2025-03-01 01:00:00+00:00,0.524,134693,0.0057581573896352545,0.06446386799013726,0.524,113484.85714285714
Fracture Case,2025-03-02 01:00:00+00:00,0.525,118056,0.001908396946564972,-0.12351792595012356,0.5218571428571429,115323.28571428571
Fracture Case,2025-03-03 01:00:00+00:00,0.527,104842,0.003809523809523707,-0.11192993155790476,0.5194285714285715,118894.57142857143
Fracture Case,2025-03-04 01:00:00+00:00,0.522,91061,-0.009487666034155628,-0.13144541309780433,0.5178571428571429,118838.28571428571
Fracture Case,2025-03-05 01:00:00+00:00,0.498,143027,-0.04597701149425293,0.5706724064088908,0.5172857142857143,119309.57142857143
Fracture Case,2025-03-06 01:00:00+00:00,0.496,115007,-0.004016064257028162,-0.195907066497934,0.5161428571428571,119031.71428571429
Fracture Case,2025-03-07 01:00:00+00:00,0.509,117745,0.02620967741935476,0.023807246515429537,0.5144285714285715,117775.85714285714
